n_gt,n_alerts,alert_TP,alert_P,node_cov,F1_alert,best_F1_alert,best_b,first_hit,top1_hit,n_alerted_nodes,covered_gt,node_prec,flat_topk_cov,flat_topk_prec,node_best_f1,F1_alert@1,F1_alert@2,F1_alert@3,F1_alert@5,F1_alert@10,F1_alert@20,group,variant,config,encoding,file,rec_tag,top_k,max_alerts,v4_scale,n_nodes_Gp,n_edges_Gp,runtime_s
35,20,5,0.25,0.2286,0.2388,0.2508,18,5,0,990,8,0.0081,0.2857,0.1,0.2133,0.0,0.0,0.0,0.1455,0.1067,0.2388,A3,sort_p95,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,4,0.2,0.4857,0.2833,0.6275,3,1,1,3026,17,0.0056,0.0,0.0,0.0856,0.4091,0.6,0.6275,0.5189,0.3623,0.2833,A4,v4_drop_log_deg,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,log_deg,13.5
35,20,5,0.25,0.4571,0.3232,0.5904,6,1,1,1689,16,0.0095,0.0,0.0,0.0238,0.4444,0.5106,0.4528,0.5333,0.4776,0.3232,A4,v4_drop_out_in_ratio,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,out_in_ratio,13.8
35,20,7,0.35,0.5143,0.4165,0.6429,7,1,1,2182,18,0.0082,0.2857,0.1,0.2807,0.4444,0.3636,0.4272,0.5818,0.5929,0.4165,A4,v4_drop_self_loop,TeRed+naive,dual_naive,bin.117,atfull,100,20,raw,257690,8992677,self_loop,14.4
35,20,9,0.45,0.5714,0.5035,0.6792,4,1,1,2900,20,0.0069,0.2857,0.1,0.2133,0.3721,0.5417,0.6538,0.6261,0.5854,0.5035,A1,base,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.3
35,20,5,0.25,0.5429,0.3423,0.6792,4,1,1,1599,19,0.0119,0.2857,0.1,0.2133,0.0556,0.4091,0.5417,0.6261,0.45,0.3423,A1,legacy_agg,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,9,0.45,0.5714,0.5035,0.6792,4,1,1,2900,20,0.0069,0.2857,0.1,0.2133,0.3721,0.5417,0.6538,0.6261,0.5854,0.5035,A1,legacy_cmax,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,9,0.45,0.5714,0.5035,0.6792,4,1,1,2900,20,0.0069,0.2857,0.1,0.2133,0.3721,0.5417,0.6538,0.6261,0.5854,0.5035,A1,legacy_w1,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.3
35,20,0,0.0,0.0,0.0,0.0,0,0,0,20,0,0.0,0.2857,0.1,0.2133,0.0,0.0,0.0,0.0,0.0,0.0,A1,no_bfs,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,0.0
35,20,9,0.45,0.5714,0.5035,0.6792,4,1,1,2900,20,0.0069,0.2857,0.1,0.2133,0.3721,0.5417,0.6538,0.6261,0.5854,0.5035,A1,no_rank,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.3
35,20,8,0.4,0.5429,0.4606,0.6538,3,1,1,3081,19,0.0062,0.2857,0.1,0.2133,0.5714,0.6,0.6538,0.5368,0.5205,0.4606,A1,bfs_q50,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.3
35,13,1,0.0769,0.0286,0.0417,0.0541,2,2,0,868,1,0.0012,0.2857,0.1,0.2133,0.0,0.0541,0.0526,0.05,0.0444,,A1,bfs_q90,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,13.1
35,20,9,0.45,0.5714,0.5035,0.6792,4,1,1,2900,20,0.0069,0.2857,0.1,0.2133,0.3721,0.5417,0.6538,0.6261,0.5854,0.5035,A1,w050,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.2
35,20,9,0.45,0.5714,0.5035,0.6792,4,1,1,2900,20,0.0069,0.2857,0.1,0.2133,0.3721,0.5417,0.6538,0.6261,0.5854,0.5035,A1,w000,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.3
35,20,4,0.2,0.3143,0.2444,0.2604,18,6,0,1079,11,0.0102,0.2857,0.1,0.2133,0.0,0.0,0.0,0.0,0.0444,0.2444,A3,sort_p95,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,14.3
35,20,4,0.2,0.4,0.2667,0.5217,4,1,1,2878,14,0.0049,0.0,0.0,0.0856,0.3721,0.3137,0.5,0.48,0.3429,0.2667,A4,v4_drop_log_deg,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,log_deg,13.7
35,20,4,0.2,0.5429,0.2923,0.6792,3,1,1,2432,19,0.0078,0.0,0.0,0.0259,0.4444,0.6538,0.6792,0.6468,0.4606,0.2923,A4,v4_drop_out_in_ratio,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,out_in_ratio,13.7
35,20,8,0.4,0.6,0.48,0.6667,8,1,1,2544,21,0.0083,0.2857,0.1,0.2807,0.5714,0.4444,0.5217,0.5818,0.6462,0.48,A4,v4_drop_self_loop,TeRed+RATE,rate,bin.117,atfull,100,20,raw,257690,8992677,self_loop,14.2
27,20,9,0.45,0.5556,0.4972,0.6061,12,1,1,3630,15,0.0041,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5769,0.4972,A1,base,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,18.7
27,20,8,0.4,0.5185,0.4516,0.4647,19,1,1,2855,14,0.0049,0.2593,0.07,0.1351,0.3636,0.4118,0.3733,0.3146,0.2258,0.4516,A1,legacy_agg,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.4
27,20,9,0.45,0.5556,0.4972,0.6061,12,1,1,3630,15,0.0041,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5769,0.4972,A1,legacy_cmax,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.4
27,20,9,0.45,0.5556,0.4972,0.6061,12,1,1,3630,15,0.0041,0.2593,0.07,0.1351,0.3636,0.3077,0.3733,0.3146,0.5769,0.4972,A1,legacy_w1,identity+rate,rate,bin.118,atfull,100,20,raw,265865,9399067,13.4
